timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag
2025-03-06 10:27:15,Firewall Rule,Allowed,vazio@pmg.local,166.23,VPN CORPORATIVA,203,SNAT Alternativo,Port43.71,Port11,172.25.97.212,192.168.88.51,18310,143.0,ICMP,0
2025-03-06 10:27:25,Firewall Rule,Allowed,guest@pmg.local,48.83,TRÁFEGO INTERNO,163,Default SNAT IPv4,Port7.99,Port8,10.21.57.17,192.168.12.240,56856,110.0,UDP,0
2025-03-06 10:28:35,Allowed Access,Allowed,vazio@pmg.local,86.22,ACESSO INTERNET REDE DE ACESSO,153,Custom SNAT,Port19.42,Port34,192.168.217.167,192.168.9.13,45271,25.0,TCP,1
2025-03-06 10:27:12,Allowed Access,Allowed,scanner@iot.local,90.13,REDE EDUCACIONAL,234,Default SNAT IPv4,Port6.25,Port49,172.22.50.243,172.31.192.126,32771,443.0,ICMP,1
2025-03-06 10:28:04,Firewall Rule,Allowed,scanner@iot.local,53.76,REDE EDUCACIONAL,74,Custom SNAT,Port11.11,Port15,172.29.177.128,10.187.83.76,61604,443.0,TCP,1
2025-03-06 10:27:53,Firewall Rule,Allowed,usuario@pmg.local,99.37,ACESSO INTERNET REDE DE ACESSO,123,Default SNAT IPv4,Port43.30,Port32,172.25.42.99,192.168.9.174,12720,443.0,ICMP,1
2025-03-06 10:27:53,Allowed Access,Allowed,guest@pmg.local,200.81,VPN CORPORATIVA,288,Redirecionamento SNAT,Port34.20,Port4,192.168.178.139,172.27.224.21,8471,35751.0,ICMP,1
2025-03-06 10:28:46,Firewall Rule,Allowed,usuario@pmg.local,95.97,TRÁFEGO INTERNO,220,SNAT Alternativo,Port25.83,Port3,10.71.182.93,172.16.95.120,35960,25275.0,UDP,1
2025-03-06 10:28:19,Firewall Rule,Allowed,vazio@pmg.local,171.15,ACESSO INTERNET REDE DE ACESSO,298,Redirecionamento SNAT,Port7.23,Port23,172.29.177.33,172.21.253.135,54038,443.0,ICMP,1
2025-03-06 10:28:36,Allowed Access,Allowed,guest@pmg.local,214.52,ACESSO À REDE WI-FI,89,SNAT Alternativo,Port5.21,Port2,10.169.72.26,192.168.186.236,19930,443.0,ICMP,0
2025-03-06 10:27:28,Firewall Rule,Allowed,vazio@pmg.local,46.71,ACESSO INTERNET REDE DE ACESSO,233,Redirecionamento SNAT,Port33.86,Port23,172.23.223.185,172.31.129.156,38305,8080.0,TCP,0
2025-03-06 10:28:25,Firewall Rule,Allowed,usuario@pmg.local,88.65,VPN CORPORATIVA,206,Custom SNAT,Port27.22,Port19,172.30.154.6,192.168.162.165,23924,8443.0,UDP,0
2025-03-06 10:28:47,Session Log,Allowed,scanner@iot.local,151.19,ACESSO À REDE WI-FI,230,Custom SNAT,Port41.81,Port30,10.217.148.186,10.56.12.94,37371,8443.0,ICMP,0
2025-03-06 10:28:52,Allowed Access,Allowed,admin@pmg.local,234.19,ACESSO À REDE WI-FI,123,Default SNAT IPv4,Port38.99,Port41,10.174.214.24,10.69.249.170,31009,110.0,TCP,0
2025-03-06 10:27:45,Firewall Rule,Allowed,scanner@iot.local,185.06,REDE CONVIDADO,71,Redirecionamento SNAT,Port48.81,Port36,10.24.191.255,172.26.27.87,25811,8443.0,UDP,1
2025-03-06 10:28:06,Firewall Rule,Allowed,vazio@pmg.local,50.2,TRÁFEGO INTERNO,70,Redirecionamento SNAT,Port16.98,Port40,192.168.202.163,172.20.199.218,30135,110.0,TCP,0
2025-03-06 10:27:52,Firewall Rule,Allowed,guest@pmg.local,175.98,REDE EDUCACIONAL,93,SNAT Alternativo,Port37.82,Port29,192.168.5.112,10.132.38.220,45489,25.0,TCP,0
2025-03-06 10:28:25,Allowed Access,Allowed,admin@pmg.local,247.21,ACESSO INTERNET REDE DE ACESSO,120,Default SNAT IPv4,Port25.31,Port5,172.26.148.222,10.156.236.35,23725,80.0,ICMP,1
2025-03-06 10:28:12,Session Log,Allowed,admin@pmg.local,144.34,ACESSO À REDE WI-FI,71,Default SNAT IPv4,Port14.7,Port23,172.26.185.11,192.168.38.51,26345,8443.0,UDP,0
2025-03-06 10:28:29,Session Log,Allowed,guest@pmg.local,185.34,REDE EDUCACIONAL,250,Redirecionamento SNAT,Port5.68,Port7,172.24.50.83,192.168.5.208,1696,3389.0,TCP,0
2025-03-06 10:27:27,Allowed Access,Allowed,usuario@pmg.local,62.29,TRÁFEGO INTERNO,269,Redirecionamento SNAT,Port29.81,Port23,192.168.231.164,172.21.228.222,20113,143.0,UDP,0
2025-03-06 10:28:04,Session Log,Allowed,admin@pmg.local,181.66,REDE EDUCACIONAL,208,Custom SNAT,Port25.54,Port24,10.71.28.82,172.20.88.220,43205,143.0,TCP,0
2025-03-06 10:27:38,Allowed Access,Allowed,usuario@pmg.local,110.41,REDE EDUCACIONAL,243,SNAT Alternativo,Port4.49,Port38,172.31.139.128,10.71.145.158,5238,8443.0,TCP,1
2025-03-06 10:28:15,Session Log,Allowed,usuario@pmg.local,67.98,TRÁFEGO INTERNO,54,Custom SNAT,Port39.53,Port48,172.31.47.185,10.236.208.12,33058,143.0,ICMP,0
2025-03-06 10:27:06,Allowed Access,Allowed,guest@pmg.local,112.57,REDE CONVIDADO,258,Default SNAT IPv4,Port3.50,Port12,192.168.81.60,10.88.37.6,51653,8080.0,UDP,0
2025-03-06 10:28:59,Firewall Rule,Allowed,vazio@pmg.local,238.97,VPN CORPORATIVA,70,SNAT Alternativo,Port49.9,Port13,10.212.179.138,10.131.191.250,34094,24872.0,TCP,0
2025-03-06 10:27:24,Allowed Access,Allowed,admin@pmg.local,65.02,ACESSO À REDE WI-FI,124,Custom SNAT,Port34.34,Port30,10.163.237.157,192.168.65.204,48423,143.0,ICMP,0
2025-03-06 10:27:48,Firewall Rule,Allowed,guest@pmg.local,160.27,ACESSO À REDE WI-FI,130,Custom SNAT,Port4.35,Port14,172.17.213.238,172.29.237.241,22463,3389.0,UDP,1
2025-03-06 10:27:51,Session Log,Allowed,vazio@pmg.local,132.78,ACESSO À REDE WI-FI,264,Custom SNAT,Port30.10,Port49,192.168.128.142,172.16.238.39,41156,443.0,ICMP,1
2025-03-06 10:27:45,Session Log,Allowed,guest@pmg.local,217.98,ACESSO INTERNET REDE DE ACESSO,151,Default SNAT IPv4,Port32.68,Port14,172.29.65.0,10.56.12.94,7922,3306.0,ICMP,1
2025-03-06 10:27:08,Allowed Access,Allowed,usuario@pmg.local,225.37,VPN CORPORATIVA,175,Default SNAT IPv4,Port1.15,Port6,172.19.123.100,10.49.252.16,50013,80.0,TCP,1
2025-03-06 10:28:13,Session Log,Allowed,vazio@pmg.local,57.42,REDE EDUCACIONAL,159,SNAT Alternativo,Port48.63,Port17,172.24.25.227,10.194.179.2,18246,110.0,ICMP,1
2025-03-06 10:27:42,Allowed Access,Allowed,vazio@pmg.local,150.89,TRÁFEGO INTERNO,226,SNAT Alternativo,Port19.2,Port4,192.168.134.214,10.92.194.206,40695,3389.0,ICMP,1
2025-03-06 10:27:37,Session Log,Accepted,scanner@iot.local,141.61,TRÁFEGO INTERNO,94,SNAT Alternativo,Port20.53,Port6,172.22.19.177,192.168.155.159,34419,22.0,TCP,1
2025-03-06 10:27:10,Firewall Rule,Allowed,admin@pmg.local,218.22,ACESSO INTERNET REDE DE ACESSO,191,SNAT Alternativo,Port14.72,Port49,172.20.130.112,192.168.208.244,31959,3306.0,ICMP,1
2025-03-06 10:28:39,Firewall Rule,Allowed,guest@pmg.local,102.46,TRÁFEGO INTERNO,232,Custom SNAT,Port14.47,Port4,172.25.218.25,192.168.104.21,27692,80.0,UDP,1
2025-03-06 10:28:54,Allowed Access,Allowed,admin@pmg.local,59.96,REDE CONVIDADO,134,Default SNAT IPv4,Port38.54,Port6,192.168.97.30,10.5.53.235,62893,443.0,ICMP,0
2025-03-06 10:28:44,Firewall Rule,Allowed,vazio@pmg.local,149.19,VPN CORPORATIVA,290,SNAT Alternativo,Port9.92,Port30,172.29.78.104,192.168.186.236,46281,3306.0,ICMP,0
2025-03-06 10:28:10,Allowed Access,Allowed,admin@pmg.local,153.8,REDE CONVIDADO,192,Default SNAT IPv4,Port42.92,Port11,172.31.242.97,192.168.74.26,32550,3389.0,UDP,1
2025-03-06 10:28:08,Allowed Access,Allowed,admin@pmg.local,16.72,TRÁFEGO INTERNO,66,Custom SNAT,Port41.69,Port27,172.25.42.99,192.168.165.101,15693,143.0,UDP,1
2025-03-06 10:27:44,Allowed Access,Allowed,admin@pmg.local,231.27,REDE CONVIDADO,234,Custom SNAT,Port40.89,Port48,192.168.239.123,192.168.166.184,7965,110.0,ICMP,1
2025-03-06 10:28:48,Session Log,Allowed,scanner@iot.local,78.85,ACESSO À REDE WI-FI,234,Custom SNAT,Port33.76,Port35,172.29.175.189,10.125.197.201,2492,3389.0,ICMP,0
2025-03-06 10:28:30,Session Log,Accepted,guest@pmg.local,122.89,VPN CORPORATIVA,270,Default SNAT IPv4,Port49.16,Port7,10.132.28.205,172.24.76.124,32314,443.0,ICMP,0
2025-03-06 10:28:56,Allowed Access,Allowed,guest@pmg.local,132.48,REDE EDUCACIONAL,282,Redirecionamento SNAT,Port6.35,Port12,10.83.115.249,10.228.44.90,35565,8080.0,UDP,0
2025-03-06 10:27:20,Firewall Rule,Accepted,vazio@pmg.local,176.53,ACESSO INTERNET REDE DE ACESSO,289,Default SNAT IPv4,Port9.46,Port39,10.177.191.86,10.236.208.12,55091,110.0,ICMP,1
2025-03-06 10:28:57,Session Log,Allowed,admin@pmg.local,212.36,REDE EDUCACIONAL,255,SNAT Alternativo,Port7.68,Port24,192.168.31.237,172.29.73.48,59583,8443.0,UDP,0
2025-03-06 10:28:42,Firewall Rule,Allowed,scanner@iot.local,95.78,VPN CORPORATIVA,148,SNAT Alternativo,Port39.89,Port23,192.168.229.183,192.168.26.91,61308,80.0,UDP,1
2025-03-06 10:27:23,Firewall Rule,Allowed,vazio@pmg.local,120.44,ACESSO À REDE WI-FI,106,Default SNAT IPv4,Port1.87,Port1,172.28.154.255,10.52.72.227,32712,25.0,UDP,1
2025-03-06 10:28:42,Session Log,Allowed,vazio@pmg.local,33.92,ACESSO À REDE WI-FI,62,Custom SNAT,Port4.42,Port42,10.21.57.17,192.168.199.63,43482,25.0,UDP,1
2025-03-06 10:27:39,Session Log,Allowed,guest@pmg.local,54.59,REDE EDUCACIONAL,51,SNAT Alternativo,Port36.75,Port6,172.19.109.14,10.128.174.32,38162,8443.0,UDP,0
2025-03-06 10:28:44,Session Log,Allowed,guest@pmg.local,185.95,REDE EDUCACIONAL,82,Redirecionamento SNAT,Port17.10,Port9,192.168.80.63,172.18.52.52,7514,443.0,TCP,0
2025-03-06 10:28:08,Firewall Rule,Allowed,vazio@pmg.local,181.32,ACESSO INTERNET REDE DE ACESSO,281,Redirecionamento SNAT,Port22.13,Port31,192.168.129.1,172.31.143.21,28486,110.0,UDP,0
2025-03-06 10:28:27,Firewall Rule,Allowed,vazio@pmg.local,27.93,REDE CONVIDADO,223,SNAT Alternativo,Port7.82,Port4,172.22.66.235,10.253.191.100,9259,3389.0,TCP,1
2025-03-06 10:27:21,Session Log,Allowed,usuario@pmg.local,69.22,VPN CORPORATIVA,139,Redirecionamento SNAT,Port41.57,Port45,172.29.167.126,10.162.106.230,52284,3389.0,ICMP,1
2025-03-06 10:28:34,Firewall Rule,Allowed,usuario@pmg.local,100.92,ACESSO INTERNET REDE DE ACESSO,186,Redirecionamento SNAT,Port12.24,Port14,10.174.214.24,192.168.113.191,36263,2529.0,UDP,1
2025-03-06 10:28:24,Allowed Access,Allowed,vazio@pmg.local,63.19,ACESSO INTERNET REDE DE ACESSO,151,Custom SNAT,Port16.88,Port45,192.168.109.67,192.168.162.11,42592,25.0,UDP,1
2025-03-06 10:28:17,Session Log,Allowed,scanner@iot.local,100.94,ACESSO À REDE WI-FI,207,SNAT Alternativo,Port43.91,Port13,10.213.40.233,172.21.201.34,35610,40391.0,TCP,0
2025-03-06 10:28:14,Firewall Rule,Allowed,vazio@pmg.local,104.41,REDE CONVIDADO,51,Redirecionamento SNAT,Port3.73,Port20,192.168.93.72,172.21.81.210,29438,443.0,ICMP,0
2025-03-06 10:27:23,Firewall Rule,Allowed,vazio@pmg.local,101.12,ACESSO À REDE WI-FI,126,Custom SNAT,Port14.21,Port40,192.168.170.187,10.58.242.176,43268,8080.0,TCP,1
2025-03-06 10:28:25,Allowed Access,Allowed,admin@pmg.local,172.47,REDE CONVIDADO,170,Default SNAT IPv4,Port24.62,Port39,172.18.179.214,192.168.249.54,31780,143.0,TCP,0
2025-03-06 10:28:34,Firewall Rule,Allowed,usuario@pmg.local,167.04,REDE EDUCACIONAL,191,Custom SNAT,Port34.65,Port30,10.82.164.194,10.218.82.145,35099,80.0,ICMP,1
2025-03-06 10:28:43,Session Log,Allowed,vazio@pmg.local,180.8,REDE CONVIDADO,243,Redirecionamento SNAT,Port29.93,Port39,172.20.180.231,192.168.29.86,21818,143.0,ICMP,1
2025-03-06 10:28:43,Session Log,Allowed,scanner@iot.local,214.31,REDE CONVIDADO,209,SNAT Alternativo,Port12.19,Port7,10.177.113.186,192.168.202.205,50510,143.0,TCP,1
2025-03-06 10:28:07,Firewall Rule,Allowed,usuario@pmg.local,244.95,REDE EDUCACIONAL,219,Default SNAT IPv4,Port36.83,Port45,172.29.54.3,172.29.48.151,45767,16026.0,ICMP,0
2025-03-06 10:28:07,Session Log,Allowed,admin@pmg.local,223.02,ACESSO INTERNET REDE DE ACESSO,144,Redirecionamento SNAT,Port21.96,Port41,192.168.112.110,172.25.83.59,46448,8080.0,TCP,0
2025-03-06 10:27:36,Session Log,Allowed,admin@pmg.local,31.41,VPN CORPORATIVA,186,Default SNAT IPv4,Port39.39,Port48,172.27.40.208,10.158.245.88,60017,3306.0,UDP,1
2025-03-06 10:27:50,Session Log,Allowed,guest@pmg.local,138.62,ACESSO INTERNET REDE DE ACESSO,159,SNAT Alternativo,Port50.21,Port30,192.168.86.151,10.236.208.12,54951,80.0,TCP,0
2025-03-06 10:27:42,Firewall Rule,Allowed,vazio@pmg.local,16.38,REDE EDUCACIONAL,151,Redirecionamento SNAT,Port24.41,Port20,192.168.242.210,10.26.37.228,59027,3389.0,ICMP,0
2025-03-06 10:27:33,Session Log,Allowed,scanner@iot.local,149.4,VPN CORPORATIVA,218,Custom SNAT,Port36.47,Port41,192.168.151.130,10.110.238.130,64121,80.0,ICMP,1
2025-03-06 10:28:09,Session Log,Allowed,usuario@pmg.local,146.55,ACESSO INTERNET REDE DE ACESSO,208,Default SNAT IPv4,Port8.4,Port19,172.18.63.152,192.168.91.218,36200,443.0,TCP,1
2025-03-06 10:28:38,Firewall Rule,Allowed,scanner@iot.local,155.01,VPN CORPORATIVA,208,Custom SNAT,Port24.85,Port46,10.89.119.243,192.168.5.208,61967,8080.0,UDP,1
2025-03-06 10:28:22,Firewall Rule,Allowed,scanner@iot.local,104.3,REDE EDUCACIONAL,181,SNAT Alternativo,Port10.45,Port21,10.239.167.18,192.168.38.197,24480,22.0,TCP,0
2025-03-06 10:27:16,Allowed Access,Allowed,scanner@iot.local,176.83,TRÁFEGO INTERNO,134,Default SNAT IPv4,Port28.48,Port40,192.168.43.165,192.168.57.13,49100,80.0,TCP,1
2025-03-06 10:27:40,Session Log,Allowed,admin@pmg.local,62.81,REDE EDUCACIONAL,55,Redirecionamento SNAT,Port32.91,Port46,10.111.59.145,192.168.157.239,3495,25.0,ICMP,1
2025-03-06 10:27:09,Session Log,Allowed,guest@pmg.local,59.17,ACESSO À REDE WI-FI,129,Default SNAT IPv4,Port37.67,Port16,172.31.162.220,172.25.83.59,38139,8443.0,TCP,0
2025-03-06 10:28:19,Allowed Access,Allowed,usuario@pmg.local,40.68,TRÁFEGO INTERNO,192,Custom SNAT,Port41.39,Port36,192.168.27.52,172.21.84.253,12506,3389.0,UDP,0
2025-03-06 10:27:18,Session Log,Allowed,guest@pmg.local,209.27,TRÁFEGO INTERNO,174,Custom SNAT,Port3.89,Port43,172.30.154.6,192.168.221.110,17490,8443.0,ICMP,1
2025-03-06 10:27:47,Allowed Access,Allowed,usuario@pmg.local,225.23,ACESSO INTERNET REDE DE ACESSO,270,Custom SNAT,Port36.26,Port23,192.168.119.206,192.168.199.63,45566,80.0,ICMP,1
2025-03-06 10:28:49,Firewall Rule,Allowed,usuario@pmg.local,218.19,ACESSO À REDE WI-FI,57,Custom SNAT,Port5.62,Port44,192.168.33.219,10.68.104.98,29016,8443.0,UDP,1
2025-03-06 10:27:35,Allowed Access,Allowed,guest@pmg.local,124.83,ACESSO À REDE WI-FI,176,Default SNAT IPv4,Port36.51,Port25,10.243.54.91,172.29.166.248,34861,8443.0,ICMP,1
2025-03-06 10:27:58,Firewall Rule,Allowed,admin@pmg.local,76.49,ACESSO À REDE WI-FI,272,SNAT Alternativo,Port45.8,Port32,10.84.66.148,192.168.244.75,5681,25.0,UDP,1
2025-03-06 10:28:43,Session Log,Allowed,guest@pmg.local,38.85,ACESSO À REDE WI-FI,239,SNAT Alternativo,Port50.22,Port34,10.195.97.38,192.168.169.146,39289,25.0,TCP,0
2025-03-06 10:28:00,Allowed Access,Allowed,usuario@pmg.local,126.58,ACESSO À REDE WI-FI,87,Redirecionamento SNAT,Port38.77,Port13,10.152.254.7,192.168.203.103,19936,110.0,ICMP,1
2025-03-06 10:28:18,Allowed Access,Allowed,usuario@pmg.local,38.2,TRÁFEGO INTERNO,283,Default SNAT IPv4,Port16.83,Port25,192.168.251.28,172.17.231.160,50854,25.0,TCP,0
2025-03-06 10:27:32,Allowed Access,Allowed,guest@pmg.local,47.04,ACESSO INTERNET REDE DE ACESSO,278,Default SNAT IPv4,Port30.88,Port34,192.168.16.183,192.168.90.98,39684,22.0,TCP,1
2025-03-06 10:28:15,Firewall Rule,Accepted,vazio@pmg.local,125.99,ACESSO À REDE WI-FI,72,Custom SNAT,Port1.68,Port23,192.168.234.187,10.154.138.110,48864,8080.0,TCP,0
2025-03-06 10:27:36,Allowed Access,Allowed,vazio@pmg.local,187.07,TRÁFEGO INTERNO,116,Redirecionamento SNAT,Port32.31,Port7,10.167.113.123,10.24.34.144,47755,24523.0,UDP,0
2025-03-06 10:27:33,Allowed Access,Allowed,guest@pmg.local,184.97,REDE EDUCACIONAL,261,SNAT Alternativo,Port3.58,Port36,172.19.242.170,10.20.193.133,59976,443.0,UDP,0
2025-03-06 10:28:31,Session Log,Allowed,scanner@iot.local,32.36,TRÁFEGO INTERNO,113,Custom SNAT,Port17.48,Port35,172.27.158.219,10.142.86.127,47160,8443.0,TCP,1
2025-03-06 10:28:59,Session Log,Allowed,admin@pmg.local,219.72,REDE EDUCACIONAL,92,Custom SNAT,Port28.32,Port40,172.24.244.212,10.174.102.165,17571,25.0,TCP,0
2025-03-06 10:28:34,Session Log,Allowed,usuario@pmg.local,113.21,ACESSO À REDE WI-FI,120,SNAT Alternativo,Port16.58,Port37,172.29.190.134,172.26.105.108,64000,8080.0,TCP,0
2025-03-06 10:27:54,Allowed Access,Allowed,guest@pmg.local,153.46,REDE EDUCACIONAL,180,Default SNAT IPv4,Port17.41,Port37,10.243.182.47,10.9.204.134,10613,443.0,UDP,0
2025-03-06 10:27:12,Allowed Access,Allowed,admin@pmg.local,183.55,TRÁFEGO INTERNO,182,Custom SNAT,Port19.35,Port23,192.168.254.224,172.20.214.65,56982,25.0,TCP,0
2025-03-06 10:28:49,Firewall Rule,Allowed,scanner@iot.local,126.28,TRÁFEGO INTERNO,94,Default SNAT IPv4,Port20.8,Port25,172.16.54.250,192.168.177.91,23916,3306.0,ICMP,0
2025-03-06 10:28:48,Firewall Rule,Allowed,admin@pmg.local,130.34,VPN CORPORATIVA,209,SNAT Alternativo,Port40.7,Port29,192.168.172.101,192.168.162.11,38654,22.0,TCP,0
2025-03-06 10:27:49,Allowed Access,Allowed,guest@pmg.local,33.37,ACESSO INTERNET REDE DE ACESSO,110,Custom SNAT,Port26.75,Port15,172.30.165.17,172.21.128.91,56338,443.0,TCP,1
2025-03-06 10:28:07,Allowed Access,Allowed,scanner@iot.local,130.94,REDE CONVIDADO,230,Default SNAT IPv4,Port30.4,Port20,172.16.134.226,10.157.54.204,57122,443.0,UDP,0
2025-03-06 10:28:28,Firewall Rule,Allowed,admin@pmg.local,161.56,VPN CORPORATIVA,271,Redirecionamento SNAT,Port11.15,Port49,10.204.240.84,10.90.82.105,19146,80.0,TCP,0
2025-03-06 10:28:42,Session Log,Allowed,admin@pmg.local,43.6,TRÁFEGO INTERNO,52,Custom SNAT,Port48.13,Port36,10.178.195.85,172.27.213.244,10504,110.0,TCP,1
2025-03-06 10:28:17,Firewall Rule,Allowed,guest@pmg.local,203.19,VPN CORPORATIVA,58,Redirecionamento SNAT,Port31.32,Port40,192.168.219.12,192.168.34.165,55179,24102.0,TCP,0
2025-03-06 10:27:33,Allowed Access,Allowed,vazio@pmg.local,113.05,REDE CONVIDADO,84,SNAT Alternativo,Port33.33,Port19,192.168.232.237,172.23.63.84,42771,8443.0,TCP,0
2025-03-06 10:27:47,Allowed Access,Allowed,guest@pmg.local,63.69,ACESSO À REDE WI-FI,73,Custom SNAT,Port35.89,Port41,172.29.167.96,192.168.20.151,13685,25.0,TCP,1
2025-03-06 10:27:24,Session Log,Allowed,admin@pmg.local,96.76,TRÁFEGO INTERNO,146,Redirecionamento SNAT,Port44.80,Port21,10.28.73.188,172.18.150.87,37112,3389.0,ICMP,1
2025-03-06 10:28:43,Session Log,Allowed,usuario@pmg.local,150.35,REDE EDUCACIONAL,216,Default SNAT IPv4,Port37.11,Port29,10.234.103.192,192.168.44.235,65050,8443.0,UDP,1
2025-03-06 10:28:09,Firewall Rule,Allowed,guest@pmg.local,157.58,ACESSO À REDE WI-FI,193,Custom SNAT,Port37.80,Port49,192.168.29.250,172.21.81.210,31111,3389.0,TCP,1
2025-03-06 10:27:16,Firewall Rule,Allowed,usuario@pmg.local,88.58,VPN CORPORATIVA,51,Default SNAT IPv4,Port31.36,Port40,172.27.245.31,172.21.133.119,53257,3389.0,ICMP,0
2025-03-06 10:28:53,Allowed Access,Allowed,guest@pmg.local,68.89,TRÁFEGO INTERNO,67,Redirecionamento SNAT,Port16.77,Port31,172.29.78.93,10.241.83.146,44508,25.0,TCP,0
2025-03-06 10:27:28,Allowed Access,Allowed,vazio@pmg.local,232.05,REDE CONVIDADO,228,SNAT Alternativo,Port24.63,Port3,192.168.189.67,10.58.242.176,52747,3389.0,TCP,0
2025-03-06 10:28:00,Session Log,Allowed,vazio@pmg.local,55.31,REDE CONVIDADO,224,SNAT Alternativo,Port47.45,Port26,172.25.48.32,172.19.25.206,21356,3389.0,ICMP,1
2025-03-06 10:28:13,Session Log,Allowed,scanner@iot.local,15.82,ACESSO À REDE WI-FI,91,Custom SNAT,Port45.78,Port19,10.203.17.205,172.17.184.72,14180,110.0,ICMP,1
2025-03-06 10:28:54,Session Log,Allowed,admin@pmg.local,223.7,REDE CONVIDADO,57,Redirecionamento SNAT,Port47.43,Port48,192.168.157.150,10.110.6.228,36658,443.0,ICMP,0
2025-03-06 10:28:00,Firewall Rule,Allowed,scanner@iot.local,113.96,TRÁFEGO INTERNO,195,Redirecionamento SNAT,Port23.69,Port38,10.220.47.23,10.42.166.169,24972,443.0,UDP,0
2025-03-06 10:27:35,Firewall Rule,Allowed,usuario@pmg.local,99.73,TRÁFEGO INTERNO,197,SNAT Alternativo,Port42.43,Port20,192.168.140.176,172.27.132.104,34848,8080.0,TCP,1
2025-03-06 10:27:05,Allowed Access,Allowed,scanner@iot.local,114.87,TRÁFEGO INTERNO,150,Custom SNAT,Port1.40,Port24,10.61.217.34,10.255.130.210,51193,35626.0,TCP,0
2025-03-06 10:28:12,Allowed Access,Allowed,scanner@iot.local,151.02,ACESSO À REDE WI-FI,63,Redirecionamento SNAT,Port47.91,Port18,172.17.93.5,192.168.54.57,13364,25.0,ICMP,1
2025-03-06 10:28:13,Session Log,Allowed,scanner@iot.local,183.0,ACESSO INTERNET REDE DE ACESSO,95,Redirecionamento SNAT,Port38.9,Port49,10.177.113.186,10.209.142.103,5896,25.0,TCP,1
2025-03-06 10:28:22,Firewall Rule,Allowed,vazio@pmg.local,184.27,REDE EDUCACIONAL,53,Redirecionamento SNAT,Port21.77,Port23,172.31.124.233,172.22.107.111,63146,8080.0,TCP,1
2025-03-06 10:27:06,Allowed Access,Allowed,usuario@pmg.local,106.63,ACESSO À REDE WI-FI,127,SNAT Alternativo,Port36.41,Port6,172.31.43.221,192.168.157.239,11842,143.0,UDP,1
2025-03-06 10:28:48,Allowed Access,Allowed,guest@pmg.local,198.63,REDE CONVIDADO,152,Default SNAT IPv4,Port38.43,Port47,10.224.43.2,172.20.250.107,15813,8443.0,ICMP,1
2025-03-06 10:28:14,Allowed Access,Allowed,usuario@pmg.local,16.65,REDE CONVIDADO,172,SNAT Alternativo,Port27.55,Port4,172.25.72.235,10.129.77.60,2010,80.0,ICMP,0
2025-03-06 10:28:26,Allowed Access,Allowed,vazio@pmg.local,66.91,TRÁFEGO INTERNO,94,SNAT Alternativo,Port36.18,Port25,172.30.229.102,10.194.179.2,25345,110.0,TCP,1
2025-03-06 10:28:58,Firewall Rule,Accepted,admin@pmg.local,221.34,ACESSO À REDE WI-FI,179,Custom SNAT,Port49.81,Port35,10.102.214.214,172.22.75.193,63685,22.0,TCP,0
2025-03-06 10:28:08,Session Log,Allowed,usuario@pmg.local,40.87,ACESSO À REDE WI-FI,235,Default SNAT IPv4,Port42.45,Port33,172.16.105.192,172.24.76.124,36325,15640.0,ICMP,1
2025-03-06 10:27:10,Session Log,Allowed,admin@pmg.local,69.33,REDE EDUCACIONAL,287,Custom SNAT,Port7.53,Port14,10.87.237.23,192.168.112.87,35866,14194.0,UDP,0
2025-03-06 10:28:19,Session Log,Allowed,guest@pmg.local,97.7,ACESSO INTERNET REDE DE ACESSO,121,Custom SNAT,Port20.67,Port33,10.57.138.219,172.17.3.65,5729,143.0,TCP,1
2025-03-06 10:27:57,Session Log,Allowed,guest@pmg.local,89.8,TRÁFEGO INTERNO,135,Custom SNAT,Port5.41,Port9,10.176.255.126,192.168.129.224,4183,3389.0,ICMP,0
2025-03-06 10:28:12,Firewall Rule,Accepted,vazio@pmg.local,109.5,REDE CONVIDADO,145,Default SNAT IPv4,Port10.52,Port40,192.168.90.85,10.110.238.130,22427,3389.0,TCP,1
2025-03-06 10:28:06,Allowed Access,Allowed,vazio@pmg.local,108.14,REDE EDUCACIONAL,142,SNAT Alternativo,Port38.64,Port47,10.55.232.49,192.168.169.146,60213,443.0,ICMP,0
2025-03-06 10:28:20,Session Log,Allowed,vazio@pmg.local,46.4,TRÁFEGO INTERNO,73,Redirecionamento SNAT,Port33.90,Port10,172.26.233.200,192.168.155.250,4821,8443.0,TCP,1
2025-03-06 10:28:37,Firewall Rule,Allowed,guest@pmg.local,194.51,ACESSO INTERNET REDE DE ACESSO,158,SNAT Alternativo,Port4.1,Port40,10.65.188.167,10.74.226.41,60794,22.0,UDP,1
2025-03-06 10:27:04,Allowed Access,Allowed,guest@pmg.local,163.18,REDE CONVIDADO,199,Custom SNAT,Port16.78,Port37,172.16.49.167,172.29.173.70,49366,443.0,TCP,0
2025-03-06 10:28:34,Firewall Rule,Allowed,guest@pmg.local,77.93,VPN CORPORATIVA,170,Default SNAT IPv4,Port26.58,Port18,172.24.40.74,172.29.148.117,29352,143.0,UDP,1
2025-03-06 10:27:15,Firewall Rule,Allowed,guest@pmg.local,195.15,REDE EDUCACIONAL,231,Redirecionamento SNAT,Port42.79,Port46,192.168.28.105,192.168.88.51,60869,25.0,UDP,1
